transaction_amount,transaction_hour,location_mismatch,previous_fraud_flags,velocity_last_1hr,account_age_days,failed_auth_attempts,ip_country_match,amount_deviation_ratio,is_weekend,distance_from_home_km,cvv_match,is_fraudulent_transaction,cvv_match_missing,transaction_amount_missing,ip_country_match_missing,device_type_mobile,device_type_tablet,device_type_unknown,card_type_debit,card_type_prepaid,card_type_virtual,transaction_channel_mobile_app,transaction_channel_online,transaction_channel_pos,merchant_category_electronics,merchant_category_entertainment,merchant_category_gambling,merchant_category_groceries,merchant_category_healthcare,merchant_category_retail,merchant_category_travel
2703.83,20.0,0.0,4.0,,,,0.0,,1.0,,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
126.26,5.0,0.0,0.0,2.0,2675.0,0.0,1.0,0.9486,0.0,,1.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
80.08,12.0,0.0,0.0,1.0,804.0,0.0,1.0,,0.0,26.18,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
40.35,6.0,0.0,0.0,1.0,261.0,0.0,1.0,-0.8397,0.0,9.56,1.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9.58,9.0,0.0,0.0,0.0,13.0,0.0,1.0,-0.7923,0.0,36.57,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150.4,12.0,0.0,0.0,,3619.0,0.0,0.0,-0.5043,0.0,7.85,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
439.0,16.0,0.0,1.0,1.0,145.0,0.0,1.0,8.5585,0.0,52.98,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
126.26,12.0,0.0,0.0,,150.0,1.0,1.0,-0.7542,1.0,19.3,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
955.69,12.0,0.0,5.0,6.0,,,0.0,2.3926,1.0,74.19,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
46.38,13.0,0.0,0.0,0.0,,0.0,1.0,,1.0,,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
169.55,6.0,0.0,0.0,3.0,507.0,,1.0,0.4825,0.0,8.61,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53.99,6.0,0.0,1.0,,528.0,0.0,1.0,,0.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
150140.63,18.0,0.0,0.0,1.0,278.0,,1.0,1880.9512,0.0,66.46,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.72,16.0,0.0,,,252.0,1.0,1.0,-0.9224,0.0,1.36,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
126.26,15.0,0.0,2.0,,,0.0,1.0,,0.0,,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
329.87,17.0,0.0,0.0,,6.0,,1.0,5.5757,0.0,4.62,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
637.23,10.0,0.0,0.0,0.0,389.0,,1.0,3.3503,0.0,28.21,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1888.36,16.0,0.0,4.0,,,,0.0,,0.0,,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
16.19,11.0,0.0,0.0,2.0,966.0,0.0,0.0,-0.8702,1.0,20.55,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
126.26,12.0,1.0,1.0,14.0,,1.0,0.0,15.3121,0.0,,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
126.26,15.0,0.0,0.0,,,0.0,1.0,-0.8536,0.0,3.54,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
77.79,7.0,0.0,0.0,,,,1.0,-0.8515,0.0,,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
489.94,13.0,0.0,0.0,3.0,,,1.0,2.2872,0.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
158.02,9.0,0.0,1.0,,,0.0,1.0,0.0082,1.0,2.66,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126.26,11.0,0.0,0.0,0.0,747.0,0.0,1.0,-0.4096,0.0,18.62,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
379.51,14.0,1.0,0.0,,2920.0,,1.0,0.2431,0.0,0.01,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
97.06,13.0,0.0,0.0,0.0,612.0,0.0,1.0,-0.24,0.0,6.45,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
66.3,20.0,0.0,0.0,2.0,240.0,0.0,1.0,-0.8234,1.0,2.07,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
580.16,23.0,1.0,1.0,8.0,,,0.0,0.5214,1.0,496.01,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
126.26,2.0,0.0,9.0,8.0,1.0,2.0,0.0,134.1421,1.0,319.65,1.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
294.57,12.0,0.0,0.0,,,0.0,1.0,,1.0,95.6,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
126.26,9.0,0.0,0.0,0.0,1332.0,1.0,1.0,-0.9081,1.0,,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
20.61,6.0,0.0,0.0,1.0,185.0,0.0,1.0,,0.0,4.0,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
30.58,18.0,0.0,0.0,1.0,1620.0,1.0,1.0,0.2223,1.0,28.63,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
885.43,21.0,0.0,2.0,9.0,5.0,3.0,0.0,0.5471,0.0,,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
304.85,12.0,0.0,0.0,2.0,539.0,0.0,1.0,-0.4206,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
169.37,15.0,1.0,0.0,1.0,,0.0,1.0,2.4918,0.0,,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
285.92,16.0,0.0,0.0,,357.0,,1.0,3.6861,0.0,14.71,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
365.67,14.0,0.0,0.0,0.0,891.0,0.0,1.0,0.6248,0.0,,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
337.24,15.0,0.0,,1.0,787.0,1.0,1.0,1.2891,1.0,,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
227735.69,15.0,0.0,0.0,0.0,,0.0,1.0,455.1343,0.0,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
521.48,8.0,0.0,0.0,1.0,502.0,0.0,1.0,,0.0,12.18,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264.58,9.0,0.0,0.0,,539.0,0.0,1.0,,0.0,23.26,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
83.14,10.0,0.0,0.0,3.0,162.0,0.0,1.0,0.3085,1.0,27.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181.12,9.0,0.0,0.0,0.0,376.0,0.0,1.0,2.437,0.0,0.55,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
15.74,9.0,0.0,0.0,1.0,44.0,0.0,1.0,-0.7157,0.0,115.04,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
316.53,16.0,1.0,2.0,,161.0,,1.0,3.3851,0.0,,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
14.96,12.0,0.0,0.0,,110.0,0.0,1.0,-0.7662,0.0,0.36,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
126.26,7.0,0.0,,1.0,981.0,0.0,1.0,4.6273,0.0,5.39,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
58.54,4.0,0.0,0.0,2.0,,,1.0,-0.7246,0.0,0.01,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
225.21,12.0,0.0,0.0,1.0,714.0,0.0,1.0,-0.2503,1.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
126.26,17.0,0.0,0.0,4.0,18.0,1.0,1.0,-0.9626,1.0,31.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
92.26,21.0,0.0,1.0,0.0,763.0,0.0,1.0,,0.0,13.94,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
58.72,12.0,0.0,0.0,1.0,209.0,0.0,1.0,-0.6151,0.0,10.13,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
136.37,9.0,0.0,0.0,4.0,321.0,0.0,1.0,-0.8341,0.0,,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
252200.29,17.0,0.0,0.0,1.0,239.0,0.0,1.0,3482.9522,0.0,3.36,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
183.23,6.0,0.0,,3.0,,1.0,1.0,0.5793,0.0,8.57,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3715.44,12.0,1.0,4.0,,,,0.0,37.6593,0.0,279.4,1.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
239.47,15.0,0.0,0.0,2.0,,0.0,1.0,-0.343,1.0,,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
517267.99,14.0,0.0,0.0,,180.0,0.0,1.0,,0.0,,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
93.5,21.0,0.0,0.0,3.0,452.0,0.0,1.0,,0.0,9.36,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126.26,7.0,0.0,0.0,0.0,,0.0,1.0,0.3611,1.0,,1.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
559.35,15.0,0.0,0.0,0.0,3.0,0.0,1.0,4.546,0.0,12.3,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11.86,15.0,0.0,0.0,0.0,63.0,0.0,1.0,-0.8243,0.0,37.24,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17.73,12.0,0.0,0.0,1.0,,0.0,1.0,-0.8452,0.0,25.3,1.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
126.26,13.0,0.0,0.0,2.0,2257.0,,1.0,-0.9743,0.0,,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96.72,8.0,0.0,,,356.0,0.0,1.0,3.2842,0.0,40.7,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60.26,9.0,0.0,0.0,0.0,462.0,0.0,1.0,-0.5138,0.0,18.24,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
544.25,1.0,0.0,0.0,4.0,,0.0,1.0,0.0696,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44.03,18.0,0.0,0.0,1.0,659.0,0.0,1.0,-0.5671,1.0,14.93,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
453.11,21.0,0.0,0.0,2.0,396.0,1.0,1.0,0.4566,0.0,32.81,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
156.84,12.0,0.0,0.0,1.0,230.0,0.0,1.0,,0.0,2.1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
126.26,14.0,0.0,0.0,1.0,,0.0,1.0,0.5513,0.0,0.75,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
126.26,9.0,0.0,0.0,1.0,,,1.0,3021.3142,0.0,7.53,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107.12,8.0,0.0,1.0,1.0,1456.0,0.0,1.0,,0.0,,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
60.1,20.0,0.0,0.0,3.0,2238.0,0.0,1.0,0.3802,0.0,5.38,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
126.26,13.0,1.0,1.0,6.0,,1.0,0.0,,1.0,1283.17,1.0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
332.5,7.0,0.0,1.0,2.0,1534.0,0.0,1.0,-0.069,1.0,0.72,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
126.26,6.0,0.0,0.0,1.0,24.0,0.0,1.0,-0.4011,0.0,31.09,1.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
126.26,18.0,0.0,,1.0,1682.0,1.0,1.0,-0.9308,0.0,,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
525130.38,14.0,0.0,0.0,0.0,460.0,0.0,1.0,,0.0,10.91,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34.15,7.0,0.0,,0.0,1063.0,0.0,1.0,,0.0,7.9,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.57,8.0,0.0,0.0,0.0,,0.0,1.0,-0.9803,0.0,30.65,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
49.07,6.0,0.0,0.0,1.0,756.0,1.0,1.0,,0.0,6.14,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
126.26,12.0,0.0,0.0,2.0,21.0,0.0,1.0,-0.5064,0.0,19.31,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
524504.29,12.0,0.0,0.0,0.0,532.0,0.0,1.0,1000.6389,0.0,17.72,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
223.91,14.0,0.0,0.0,0.0,2146.0,,1.0,-0.0042,1.0,9.11,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
15.0,12.0,0.0,0.0,1.0,475.0,0.0,1.0,-0.9709,1.0,3.22,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6.86,15.0,0.0,0.0,,,0.0,1.0,-0.9667,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
122.99,4.0,0.0,0.0,3.0,4511.0,0.0,1.0,,0.0,0.73,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
126.26,16.0,0.0,0.0,,483.0,0.0,1.0,5.1956,1.0,17.77,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
283.1,9.0,1.0,0.0,,,,1.0,1.7628,1.0,7.04,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
881368.26,9.0,0.0,0.0,1.0,385.0,0.0,1.0,1656.3418,0.0,27.24,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.14,8.0,0.0,0.0,2.0,826.0,,1.0,,0.0,,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
62.44,13.0,0.0,0.0,1.0,431.0,0.0,1.0,-0.727,1.0,8.91,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
189.74,12.0,0.0,0.0,1.0,532.0,0.0,1.0,0.2758,0.0,8.46,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
459.54,9.0,0.0,0.0,2.0,199.0,0.0,1.0,3.949,1.0,5.66,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1394.83,22.0,1.0,3.0,4.0,98.0,,1.0,52.8713,0.0,,1.0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
126.26,10.0,0.0,0.0,0.0,417.0,,1.0,2.043,0.0,,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126.26,9.0,0.0,0.0,1.0,,0.0,1.0,-0.3657,1.0,32.41,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
126.26,19.0,0.0,0.0,1.0,1284.0,0.0,1.0,,0.0,,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
126.26,5.0,0.0,0.0,,535.0,0.0,1.0,-0.0108,0.0,,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
146.36,14.0,0.0,0.0,1.0,,0.0,1.0,2.4814,0.0,23.08,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
51.56,15.0,0.0,0.0,1.0,441.0,1.0,0.0,-0.8801,0.0,18.95,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
187.14,7.0,0.0,,1.0,670.0,1.0,1.0,-0.1623,0.0,,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
130.93,11.0,0.0,1.0,,252.0,0.0,1.0,,0.0,0.68,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
126.26,13.0,0.0,0.0,0.0,1426.0,0.0,1.0,,1.0,19.75,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97.66,17.0,0.0,0.0,0.0,1146.0,0.0,1.0,-0.7331,0.0,,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.31,14.0,0.0,0.0,,255.0,1.0,1.0,,1.0,39.45,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126.26,15.0,0.0,0.0,0.0,43.0,0.0,1.0,1.6688,0.0,1.16,1.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2324.53,2.0,1.0,4.0,6.0,19.0,,0.0,21.0984,0.0,,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18.26,12.0,0.0,0.0,3.0,,1.0,1.0,,1.0,2.35,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1755.07,21.0,0.0,5.0,,,2.0,0.0,,0.0,,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
19.32,13.0,0.0,0.0,1.0,433.0,0.0,1.0,-0.9837,0.0,1.79,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
126.26,21.0,0.0,0.0,3.0,412.0,0.0,1.0,-0.0877,1.0,11.31,1.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2362.67,0.0,1.0,1.0,9.0,14.0,4.0,0.0,,1.0,,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55.49,14.0,0.0,,2.0,,,1.0,-0.76,0.0,5.79,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
155.55,9.0,0.0,0.0,1.0,661.0,0.0,1.0,-0.8437,0.0,27.59,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
438.89,11.0,0.0,0.0,2.0,1433.0,0.0,1.0,3.3854,0.0,6.11,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19.34,11.0,0.0,1.0,3.0,31.0,0.0,1.0,,0.0,50.05,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
236.25,4.0,0.0,0.0,0.0,,,1.0,4.2277,0.0,44.42,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
659769.1,12.0,0.0,1.0,3.0,352.0,0.0,1.0,4031.26,1.0,12.18,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
126.26,14.0,0.0,0.0,1.0,2710.0,,1.0,,0.0,28.25,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
50.29,14.0,0.0,0.0,,614.0,,1.0,-0.8827,0.0,,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
281.03,9.0,0.0,0.0,,610.0,,1.0,4.8089,0.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
98709.41,17.0,0.0,0.0,1.0,425.0,0.0,1.0,3556.5559,0.0,46.03,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
126.26,8.0,0.0,0.0,,431.0,,1.0,0.1136,0.0,7.87,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84.01,9.0,0.0,0.0,2.0,,,1.0,-0.8147,1.0,31.37,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
79.98,18.0,0.0,,1.0,,,1.0,-0.4296,1.0,6.61,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
76.86,12.0,0.0,0.0,1.0,291.0,0.0,1.0,,0.0,20.71,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
59.5,9.0,0.0,0.0,2.0,235.0,,1.0,-0.4948,0.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9.34,12.0,0.0,1.0,0.0,340.0,0.0,1.0,-0.6779,1.0,24.99,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
107.69,20.0,0.0,1.0,0.0,1701.0,0.0,1.0,-0.5471,0.0,7.37,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
140.43,15.0,0.0,0.0,3.0,574.0,0.0,1.0,-0.3373,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
132.93,7.0,0.0,0.0,1.0,,,1.0,-0.4394,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
179.83,16.0,0.0,0.0,1.0,177.0,0.0,1.0,,0.0,3.09,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
88.69,13.0,0.0,0.0,1.0,65.0,0.0,1.0,-0.0494,0.0,48.81,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
69.87,0.0,0.0,0.0,,1479.0,,1.0,-0.7413,0.0,40.9,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
100.89,19.0,0.0,0.0,2.0,,0.0,1.0,-0.3379,0.0,27.43,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
156.74,15.0,0.0,0.0,0.0,550.0,0.0,1.0,-0.1337,1.0,16.47,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
116.0,9.0,0.0,0.0,1.0,424.0,0.0,1.0,0.7666,0.0,3.36,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
126.26,0.0,0.0,0.0,1.0,,0.0,1.0,-0.6619,1.0,8.79,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
126.26,7.0,0.0,0.0,1.0,166.0,,1.0,0.1392,1.0,,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
321.74,12.0,0.0,0.0,2.0,1746.0,,1.0,6.8752,0.0,,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
349.32,12.0,0.0,0.0,0.0,1777.0,0.0,1.0,,1.0,12.46,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
153.96,7.0,0.0,0.0,1.0,504.0,0.0,1.0,-0.3818,0.0,8.66,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206.13,10.0,0.0,0.0,,,0.0,1.0,0.2234,1.0,9.26,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491.83,15.0,0.0,0.0,2.0,,,1.0,-0.0943,0.0,0.89,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
126.26,9.0,0.0,1.0,2.0,73.0,0.0,1.0,0.37,0.0,32.71,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
975786.93,12.0,0.0,0.0,1.0,1653.0,,1.0,2808.6553,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16.16,22.0,0.0,,1.0,325.0,0.0,0.0,,0.0,13.7,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
126.26,6.0,0.0,0.0,0.0,195.0,0.0,1.0,-0.6349,0.0,22.26,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.94,12.0,0.0,0.0,0.0,2350.0,0.0,1.0,,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
49.82,14.0,0.0,0.0,1.0,862.0,0.0,1.0,-0.7079,0.0,6.88,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
71.7,12.0,0.0,0.0,,1287.0,0.0,1.0,,1.0,,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
906810.12,10.0,0.0,0.0,1.0,1403.0,0.0,1.0,4128.3809,0.0,,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2369.18,6.0,1.0,1.0,5.0,,,0.0,26.7403,0.0,1117.49,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15.3,16.0,0.0,0.0,1.0,461.0,,1.0,-0.8386,0.0,13.49,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33.69,14.0,0.0,0.0,0.0,731.0,0.0,1.0,-0.8685,1.0,13.52,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
126.26,12.0,0.0,0.0,2.0,879.0,1.0,1.0,1.0369,0.0,21.85,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
