transaction_id,transaction_amount,transaction_hour,device_type,location_mismatch,previous_fraud_flags,velocity_last_1hr,merchant_category,card_type,account_age_days,failed_auth_attempts,ip_country_match,amount_deviation_ratio,transaction_channel,is_weekend,distance_from_home_km,cvv_match,is_fraudulent_transaction
TXN0005842,46.89,,tablet,0.0,1.0,2.0,entertainment,credit,430.0,0.0,1.0,-0.8596,pos,0.0,10.62,1.0,0
TXN0005843,143425.47,,mobile,0.0,1.0,3.0,groceries,,,0.0,1.0,3964.2491,pos,0.0,98.37,1.0,0
TXN0005844,434.87,20.0,,,0.0,1.0,retail,virtual,,,1.0,1.4083,,0.0,,1.0,0
TXN0005845,137.97,17.0,desktop,0.0,0.0,0.0,groceries,debit,837.0,1.0,1.0,2.622,mobile_app,,8.07,1.0,0
TXN0005846,,11.0,desktop,0.0,0.0,1.0,entertainment,prepaid,963.0,0.0,1.0,-0.1577,atm,0.0,,1.0,0
TXN0005847,50.31,15.0,mobile,0.0,0.0,,travel,debit,106.0,,1.0,-0.8328,pos,0.0,,1.0,0
TXN0005848,52.28,14.0,mobile,0.0,,,healthcare,credit,,1.0,1.0,,pos,0.0,11.27,1.0,0
TXN0005849,,1.0,tablet,0.0,0.0,1.0,healthcare,credit,,2.0,1.0,,online,0.0,13.61,1.0,0
TXN0005850,99.13,,mobile,0.0,0.0,,entertainment,debit,144.0,0.0,,-0.8062,mobile_app,0.0,1.64,1.0,0
TXN0005851,34.23,22.0,mobile,0.0,0.0,2.0,groceries,credit,25.0,0.0,1.0,,pos,0.0,40.32,1.0,0
TXN0005852,80.35,,desktop,0.0,0.0,2.0,retail,credit,339.0,,1.0,-0.5386,mobile_app,,32.7,1.0,0
TXN0005853,170.09,7.0,mobile,0.0,0.0,,travel,credit,179.0,0.0,,,pos,1.0,0.75,,0
TXN0005854,154.66,13.0,mobile,0.0,0.0,1.0,electronics,prepaid,20.0,0.0,1.0,,pos,0.0,13.01,1.0,0
TXN0005855,,17.0,desktop,1.0,1.0,6.0,,credit,79.0,4.0,0.0,,atm,1.0,,0.0,1
TXN0005856,101.95,9.0,desktop,0.0,,1.0,entertainment,,259.0,,,-0.6183,pos,,6.74,,0
TXN0005857,128.83,7.0,desktop,0.0,0.0,2.0,electronics,debit,1402.0,0.0,,0.9812,online,0.0,45.37,1.0,0
TXN0005858,,5.0,unknown,0.0,3.0,,crypto,prepaid,1.0,,1.0,,online,0.0,155.01,,1
TXN0005859,137.21,20.0,mobile,0.0,0.0,0.0,,credit,,,1.0,0.1933,atm,0.0,17.53,1.0,0
TXN0005860,,10.0,mobile,0.0,0.0,0.0,retail,credit,2579.0,1.0,1.0,-0.9138,online,1.0,39.22,1.0,0
TXN0005861,412.42,15.0,mobile,0.0,0.0,1.0,electronics,prepaid,,0.0,1.0,,pos,0.0,,1.0,0
TXN0005862,129.64,12.0,mobile,0.0,0.0,2.0,retail,debit,926.0,0.0,1.0,-0.3149,pos,1.0,39.42,1.0,0
TXN0005863,3216.34,22.0,mobile,0.0,1.0,,crypto,credit,34.0,1.0,0.0,5.4702,online,0.0,212.33,,1
TXN0005864,46.04,12.0,tablet,0.0,0.0,4.0,,debit,2730.0,0.0,1.0,-0.0684,online,,3.09,,0
TXN0005865,,17.0,mobile,0.0,0.0,1.0,entertainment,debit,466.0,,,,pos,1.0,1.48,,0
TXN0005866,,10.0,mobile,0.0,0.0,2.0,gambling,credit,640.0,0.0,,0.1086,online,,32.83,1.0,0
TXN0005867,92.19,20.0,,0.0,0.0,0.0,retail,virtual,228.0,0.0,1.0,-0.6243,mobile_app,1.0,,,0
TXN0005868,,11.0,mobile,0.0,1.0,,,debit,,,1.0,,online,,,,0
TXN0005869,42.88,12.0,tablet,0.0,0.0,3.0,gambling,credit,1463.0,0.0,1.0,,online,0.0,,,0
TXN0005870,151.99,7.0,mobile,0.0,0.0,3.0,travel,credit,3298.0,0.0,1.0,-0.5315,pos,,22.89,,0
TXN0005871,569985.28,11.0,tablet,0.0,0.0,0.0,groceries,debit,,0.0,,3679.1169,mobile_app,0.0,49.18,1.0,0
TXN0005872,15.43,13.0,mobile,0.0,1.0,2.0,electronics,credit,106.0,,1.0,-0.9162,pos,0.0,9.46,1.0,0
TXN0005873,,15.0,desktop,0.0,0.0,1.0,travel,,554.0,0.0,1.0,-0.7667,pos,0.0,10.35,,0
TXN0005874,171.68,14.0,mobile,0.0,0.0,2.0,retail,prepaid,333.0,0.0,1.0,3.6746,atm,0.0,18.86,1.0,0
TXN0005875,5.38,10.0,tablet,0.0,1.0,2.0,,credit,,0.0,1.0,-0.9203,pos,0.0,3.97,,0
TXN0005876,,10.0,tablet,0.0,0.0,2.0,gambling,debit,271.0,1.0,1.0,0.7077,online,0.0,6.61,,0
TXN0005877,36.95,11.0,mobile,0.0,1.0,1.0,retail,debit,667.0,,1.0,-0.685,pos,1.0,32.16,,0
TXN0005878,81.66,17.0,unknown,0.0,0.0,0.0,electronics,debit,,0.0,1.0,-0.261,pos,0.0,14.13,1.0,0
TXN0005879,284.27,16.0,mobile,0.0,0.0,1.0,,credit,,,0.0,0.4114,online,1.0,,,0
TXN0005880,29.96,17.0,mobile,0.0,0.0,0.0,travel,credit,,0.0,1.0,,,0.0,,1.0,0
TXN0005881,,5.0,mobile,0.0,2.0,3.0,entertainment,debit,1666.0,,1.0,-0.1409,online,1.0,9.94,1.0,0
TXN0005882,154.87,7.0,tablet,0.0,0.0,0.0,electronics,credit,331.0,0.0,1.0,-0.8375,pos,0.0,9.86,,0
TXN0005883,7643.8,19.0,mobile,0.0,2.0,,travel,debit,,,0.0,,online,0.0,,,1
TXN0005884,21.46,8.0,mobile,0.0,0.0,0.0,travel,prepaid,1098.0,0.0,1.0,-0.7874,atm,0.0,,1.0,0
TXN0005885,197.34,11.0,mobile,0.0,0.0,3.0,,credit,1157.0,0.0,,,mobile_app,0.0,13.52,1.0,0
TXN0005886,19.86,12.0,tablet,0.0,,1.0,groceries,credit,1959.0,,1.0,-0.6831,,,24.32,1.0,0
TXN0005887,23.34,11.0,mobile,0.0,1.0,0.0,,debit,124.0,0.0,1.0,-0.8374,online,1.0,,1.0,0
TXN0005888,34.49,8.0,desktop,,0.0,,electronics,debit,2131.0,,1.0,-0.9313,pos,0.0,26.01,1.0,0
TXN0005889,,17.0,desktop,0.0,,0.0,retail,credit,1750.0,,1.0,-0.5442,online,1.0,,1.0,0
TXN0005890,5.82,19.0,desktop,0.0,0.0,1.0,retail,virtual,,0.0,1.0,-0.9555,,0.0,29.9,1.0,0
TXN0005891,614.43,2.0,desktop,,0.0,2.0,retail,debit,521.0,0.0,1.0,0.59,online,0.0,13.41,,0
TXN0005892,63.49,12.0,desktop,0.0,0.0,2.0,travel,credit,214.0,0.0,1.0,-0.834,mobile_app,0.0,44.56,1.0,0
TXN0005893,,4.0,mobile,1.0,5.0,,gambling,debit,62.0,3.0,0.0,66.3115,mobile_app,1.0,70.46,0.0,1
TXN0005894,,18.0,desktop,0.0,0.0,0.0,groceries,credit,1607.0,0.0,1.0,-0.5828,online,0.0,20.46,,0
TXN0005895,22.87,20.0,mobile,0.0,1.0,,groceries,credit,607.0,0.0,1.0,,online,0.0,0.28,1.0,0
TXN0005896,,14.0,,0.0,0.0,0.0,electronics,prepaid,1027.0,1.0,1.0,-0.5789,pos,0.0,0.73,1.0,0
TXN0005897,,11.0,mobile,0.0,0.0,2.0,retail,credit,26.0,0.0,1.0,-0.7776,pos,0.0,9.74,,0
TXN0005898,,8.0,mobile,0.0,0.0,,electronics,prepaid,,0.0,1.0,-0.9335,online,0.0,27.87,1.0,0
TXN0005899,18.72,22.0,mobile,0.0,0.0,1.0,retail,debit,247.0,0.0,1.0,-0.959,pos,0.0,36.6,1.0,0
TXN0005900,255.17,15.0,,0.0,,,retail,credit,,0.0,1.0,-0.3698,online,1.0,10.1,1.0,0
TXN0005901,641.28,8.0,unknown,1.0,6.0,,crypto,credit,,5.0,0.0,19.3509,mobile_app,1.0,6.27,,1
TXN0005902,,9.0,mobile,0.0,1.0,0.0,travel,credit,76.0,0.0,1.0,-0.3749,atm,1.0,50.52,1.0,0
TXN0005903,73.74,8.0,mobile,0.0,0.0,0.0,retail,debit,,0.0,1.0,1.3743,mobile_app,0.0,15.05,1.0,0
TXN0005904,268.49,13.0,mobile,0.0,0.0,1.0,,credit,125.0,0.0,1.0,3.0215,pos,1.0,,1.0,0
TXN0005905,,16.0,unknown,,2.0,4.0,,debit,16.0,,0.0,61.0257,mobile_app,0.0,417.35,0.0,1
TXN0005906,2534.88,18.0,mobile,,1.0,5.0,gambling,prepaid,55.0,2.0,0.0,20.8286,pos,1.0,610.49,1.0,1
TXN0005907,159.73,14.0,mobile,0.0,0.0,1.0,entertainment,credit,32.0,0.0,1.0,-0.4931,pos,0.0,15.62,1.0,0
TXN0005908,5.3,17.0,tablet,0.0,0.0,0.0,,credit,981.0,0.0,1.0,-0.9225,pos,0.0,,1.0,0
TXN0005909,,16.0,mobile,0.0,5.0,,,virtual,,3.0,0.0,,mobile_app,0.0,,0.0,1
TXN0005910,1025.95,22.0,mobile,1.0,2.0,8.0,groceries,credit,71.0,,0.0,,mobile_app,1.0,,0.0,1
TXN0005911,124.93,6.0,tablet,,,,retail,credit,416.0,0.0,1.0,0.8448,mobile_app,1.0,,1.0,0
TXN0005912,142.58,12.0,mobile,0.0,0.0,0.0,groceries,prepaid,285.0,0.0,1.0,-0.0364,pos,0.0,19.18,,0
TXN0005913,128.85,10.0,desktop,0.0,0.0,1.0,entertainment,,150.0,0.0,1.0,4.0568,,1.0,1.12,1.0,0
TXN0005914,328.84,9.0,desktop,0.0,0.0,2.0,travel,debit,,0.0,1.0,0.1951,pos,0.0,29.77,1.0,0
TXN0005915,59.44,17.0,desktop,0.0,0.0,3.0,healthcare,debit,1102.0,0.0,1.0,,pos,0.0,,1.0,0
TXN0005916,90.89,12.0,mobile,,0.0,1.0,retail,credit,1064.0,0.0,1.0,,online,0.0,52.9,1.0,0
TXN0005917,295.06,23.0,mobile,0.0,0.0,1.0,groceries,credit,89.0,,1.0,,pos,1.0,5.41,1.0,0
TXN0005918,,11.0,,0.0,0.0,,retail,credit,2205.0,,1.0,0.3532,pos,1.0,,0.0,0
TXN0005919,70.62,7.0,desktop,0.0,0.0,1.0,groceries,debit,163.0,,1.0,-0.721,pos,0.0,26.06,1.0,0
TXN0005920,41.65,8.0,mobile,0.0,0.0,2.0,entertainment,prepaid,604.0,1.0,1.0,-0.8534,pos,1.0,36.91,1.0,0
TXN0005921,,,mobile,0.0,0.0,1.0,,credit,243.0,1.0,1.0,,mobile_app,0.0,,1.0,0
TXN0005922,1447.19,13.0,mobile,,,,entertainment,virtual,,3.0,1.0,,online,0.0,865.93,,1
TXN0005923,,8.0,mobile,0.0,0.0,,travel,credit,,0.0,1.0,,mobile_app,0.0,20.49,,0
TXN0005924,9.02,15.0,desktop,0.0,0.0,1.0,groceries,credit,920.0,,1.0,-0.9842,online,0.0,3.35,,0
TXN0005925,72.99,12.0,desktop,0.0,0.0,1.0,entertainment,credit,121.0,0.0,1.0,0.2863,online,0.0,5.68,1.0,0
TXN0005926,19.1,,,0.0,0.0,,electronics,debit,59.0,,1.0,-0.9167,,0.0,1.61,,0
TXN0005927,234.18,21.0,desktop,0.0,0.0,0.0,retail,debit,655.0,1.0,1.0,3.3003,atm,,,1.0,0
TXN0005928,71.31,13.0,mobile,,0.0,2.0,gambling,credit,2205.0,0.0,1.0,-0.7678,online,,10.04,1.0,0
TXN0005929,145.87,14.0,mobile,,0.0,2.0,retail,debit,1322.0,0.0,1.0,-0.6648,pos,0.0,,1.0,0
TXN0005930,49.86,16.0,,1.0,0.0,0.0,travel,debit,80.0,,1.0,,online,1.0,4.6,1.0,0
TXN0005931,580.15,13.0,desktop,0.0,0.0,2.0,entertainment,debit,57.0,,1.0,-0.1405,pos,0.0,,1.0,0
TXN0005932,,6.0,mobile,0.0,0.0,0.0,groceries,debit,1124.0,0.0,1.0,,atm,,0.63,1.0,0
TXN0005933,359.27,17.0,mobile,0.0,0.0,1.0,groceries,debit,260.0,,1.0,,mobile_app,0.0,55.91,1.0,0
TXN0005934,157.44,,mobile,0.0,1.0,1.0,travel,debit,801.0,0.0,1.0,0.4099,pos,0.0,15.86,1.0,0
TXN0005935,121551.88,12.0,,0.0,0.0,2.0,,virtual,1197.0,0.0,0.0,4604.5463,atm,0.0,59.12,1.0,0
TXN0005936,18.82,8.0,mobile,,,2.0,groceries,debit,,,1.0,-0.9073,pos,1.0,2.0,1.0,0
TXN0005937,,9.0,desktop,0.0,0.0,1.0,entertainment,credit,150.0,,1.0,,pos,0.0,27.21,1.0,0
TXN0005938,426301.33,,mobile,,1.0,,groceries,credit,658.0,0.0,1.0,4588.7506,pos,,,1.0,0
TXN0005939,102.38,5.0,desktop,0.0,1.0,3.0,retail,credit,286.0,0.0,1.0,-0.1754,mobile_app,1.0,26.58,1.0,0
TXN0005940,71.07,7.0,mobile,0.0,0.0,0.0,entertainment,credit,288.0,0.0,1.0,-0.2274,pos,0.0,3.58,1.0,0
TXN0005941,,3.0,mobile,0.0,0.0,2.0,electronics,debit,736.0,0.0,1.0,0.5356,mobile_app,1.0,,1.0,0
TXN0005942,25.79,12.0,desktop,0.0,,0.0,,prepaid,45.0,0.0,1.0,-0.9091,pos,1.0,5.97,,0
TXN0005943,547285.2,7.0,desktop,0.0,0.0,0.0,retail,debit,1233.0,,1.0,2312.4095,pos,0.0,,1.0,0
TXN0005944,,9.0,mobile,0.0,0.0,1.0,gambling,debit,565.0,0.0,1.0,,pos,0.0,13.83,1.0,0
TXN0005945,255.95,7.0,mobile,0.0,0.0,1.0,groceries,credit,207.0,0.0,,-0.2245,mobile_app,0.0,12.31,1.0,0
TXN0005946,,,mobile,0.0,0.0,,retail,debit,1758.0,0.0,1.0,-0.7761,mobile_app,0.0,,1.0,0
TXN0005947,87.77,9.0,mobile,0.0,0.0,3.0,gambling,,941.0,0.0,1.0,-0.6335,pos,,3.78,1.0,0
TXN0005948,,12.0,mobile,0.0,0.0,0.0,,,479.0,0.0,1.0,,pos,0.0,11.94,1.0,0
TXN0005949,94.3,9.0,,0.0,0.0,,groceries,credit,843.0,0.0,,1.6581,pos,0.0,,,0
TXN0005950,,15.0,mobile,,0.0,0.0,groceries,virtual,1125.0,0.0,1.0,0.8099,pos,0.0,,1.0,0
TXN0005951,,16.0,desktop,0.0,0.0,1.0,,debit,296.0,0.0,1.0,,online,,13.24,0.0,0
TXN0005952,515.89,18.0,desktop,1.0,1.0,2.0,travel,credit,1651.0,0.0,,0.9595,atm,0.0,73.77,1.0,0
TXN0005953,211.12,20.0,desktop,0.0,0.0,,retail,prepaid,,,,0.4914,pos,0.0,,1.0,0
TXN0005954,187.35,8.0,mobile,0.0,0.0,0.0,gambling,prepaid,531.0,,1.0,0.3093,mobile_app,1.0,13.11,1.0,0
TXN0005955,90.04,12.0,,,0.0,0.0,,,,0.0,0.0,-0.7638,online,0.0,7.0,1.0,0
TXN0005956,,18.0,,0.0,0.0,1.0,electronics,credit,46.0,,1.0,1.5432,atm,1.0,28.68,1.0,0
TXN0005957,188.18,3.0,desktop,1.0,0.0,0.0,groceries,prepaid,,,1.0,2.0406,pos,0.0,3.13,1.0,0
TXN0005958,110.86,,mobile,0.0,0.0,0.0,,debit,1275.0,0.0,1.0,,mobile_app,0.0,,1.0,0
TXN0005959,1472.53,20.0,desktop,1.0,3.0,10.0,electronics,virtual,11.0,,0.0,7.9545,online,0.0,106.57,1.0,1
TXN0005960,32.63,20.0,desktop,,1.0,3.0,electronics,credit,1356.0,0.0,1.0,-0.3771,pos,,20.18,,0
TXN0005961,,8.0,mobile,0.0,0.0,0.0,retail,debit,560.0,0.0,1.0,-0.1599,mobile_app,1.0,32.34,1.0,0
TXN0005962,36.67,14.0,mobile,0.0,0.0,0.0,travel,,145.0,,1.0,0.1895,mobile_app,1.0,15.23,1.0,0
TXN0005963,79.96,13.0,unknown,0.0,0.0,1.0,retail,credit,,0.0,1.0,,online,,3.29,1.0,0
TXN0005964,355.62,,desktop,0.0,0.0,2.0,,debit,1023.0,0.0,1.0,,online,1.0,9.74,,0
TXN0005965,,9.0,mobile,0.0,0.0,,electronics,debit,2144.0,0.0,1.0,4030.6454,atm,0.0,11.15,,0
TXN0005966,297.81,13.0,desktop,0.0,0.0,,travel,debit,756.0,0.0,,2.11,,1.0,1.71,1.0,0
TXN0005967,109.93,,tablet,0.0,0.0,0.0,travel,debit,,0.0,1.0,0.3971,online,,,1.0,0
TXN0005968,38.98,17.0,mobile,0.0,0.0,,,virtual,,1.0,0.0,0.2708,mobile_app,0.0,6.83,1.0,0
TXN0005969,10.83,,desktop,,0.0,0.0,retail,credit,567.0,0.0,1.0,-0.7883,pos,0.0,15.83,,0
TXN0005970,110.19,0.0,desktop,0.0,0.0,5.0,entertainment,debit,334.0,,1.0,-0.8055,online,0.0,20.84,,0
TXN0005971,11.76,9.0,desktop,,0.0,2.0,electronics,,1572.0,0.0,,-0.9572,,1.0,13.6,,0
TXN0005972,79.42,20.0,desktop,1.0,1.0,,entertainment,debit,164.0,0.0,1.0,-0.6995,pos,0.0,2.88,1.0,0
TXN0005973,,13.0,mobile,0.0,0.0,1.0,retail,credit,1816.0,1.0,1.0,-0.0736,online,1.0,1.26,1.0,0
TXN0005974,225.32,18.0,tablet,0.0,0.0,0.0,groceries,credit,107.0,,,-0.0673,mobile_app,,7.52,1.0,0
TXN0005975,,21.0,desktop,,0.0,,travel,debit,,0.0,1.0,0.2542,pos,1.0,16.86,1.0,0
TXN0005976,,8.0,mobile,0.0,0.0,1.0,travel,credit,3593.0,0.0,1.0,3.7199,pos,0.0,17.86,1.0,0
TXN0005977,44.52,12.0,desktop,0.0,0.0,1.0,healthcare,credit,343.0,1.0,1.0,-0.4933,,0.0,7.59,,0
TXN0005978,243.74,9.0,mobile,1.0,0.0,0.0,entertainment,credit,52.0,0.0,,1.2197,online,0.0,26.2,1.0,0
TXN0005979,166.97,8.0,mobile,0.0,0.0,2.0,groceries,,651.0,,1.0,-0.4246,,0.0,4.75,1.0,0
TXN0005980,135.65,12.0,desktop,0.0,0.0,1.0,groceries,credit,,0.0,1.0,-0.1259,pos,1.0,,1.0,0
TXN0005981,225.55,9.0,mobile,0.0,0.0,0.0,entertainment,credit,261.0,1.0,1.0,1.1801,mobile_app,,6.18,1.0,0
TXN0005982,288.87,15.0,tablet,0.0,0.0,2.0,retail,virtual,,0.0,1.0,9.8762,online,,63.77,,0
TXN0005983,157.65,13.0,desktop,0.0,0.0,1.0,travel,credit,69.0,0.0,1.0,-0.5949,online,0.0,,1.0,0
TXN0005984,,16.0,mobile,0.0,0.0,3.0,retail,debit,56.0,0.0,,-0.3519,mobile_app,0.0,1.34,1.0,0
TXN0005985,32.76,8.0,mobile,0.0,0.0,1.0,retail,debit,1202.0,1.0,1.0,-0.8052,online,0.0,34.61,,0
TXN0005986,13.5,,desktop,0.0,,1.0,,debit,77.0,0.0,1.0,-0.9553,pos,0.0,13.81,1.0,0
TXN0005987,11.34,13.0,desktop,0.0,0.0,,groceries,credit,322.0,0.0,1.0,-0.5854,online,1.0,8.11,1.0,0
TXN0005988,649.05,15.0,desktop,0.0,1.0,2.0,electronics,credit,1110.0,0.0,1.0,17.791,online,0.0,19.13,,0
TXN0005989,280.99,10.0,desktop,1.0,0.0,0.0,groceries,,174.0,,1.0,,pos,0.0,1.99,1.0,0
TXN0005990,,20.0,desktop,0.0,0.0,1.0,retail,debit,79.0,0.0,,-0.6846,online,0.0,9.02,1.0,0
TXN0005991,,18.0,mobile,,0.0,2.0,groceries,credit,201.0,1.0,1.0,0.9072,online,1.0,5.89,1.0,0
TXN0005992,22.53,11.0,desktop,0.0,0.0,1.0,healthcare,credit,478.0,,1.0,-0.9693,pos,1.0,22.78,1.0,0
TXN0005993,84.81,8.0,mobile,0.0,0.0,1.0,groceries,credit,723.0,1.0,1.0,,mobile_app,0.0,2.7,1.0,0
TXN0005994,,11.0,desktop,0.0,0.0,2.0,healthcare,credit,,0.0,1.0,-0.7601,atm,0.0,11.46,1.0,0
TXN0005995,135.23,6.0,desktop,0.0,,,retail,credit,,0.0,0.0,-0.3937,online,0.0,,1.0,0
TXN0005996,,14.0,tablet,0.0,0.0,3.0,entertainment,credit,497.0,0.0,1.0,-0.7735,pos,0.0,6.28,1.0,0
TXN0005997,220.96,21.0,,0.0,0.0,3.0,retail,credit,,,1.0,,mobile_app,,14.47,1.0,0
TXN0005998,145.52,8.0,unknown,0.0,0.0,0.0,groceries,,291.0,,1.0,1.9464,pos,1.0,17.97,1.0,0
TXN0005999,188.7,,mobile,0.0,0.0,,electronics,debit,1540.0,0.0,0.0,2.363,mobile_app,0.0,5.02,1.0,0
TXN0006000,88.24,20.0,desktop,0.0,0.0,2.0,entertainment,prepaid,135.0,0.0,1.0,-0.4673,pos,0.0,21.34,,0
TXN0006001,459650.63,19.0,,0.0,0.0,1.0,healthcare,debit,526.0,,1.0,,pos,0.0,7.09,1.0,0
TXN0006002,93.38,17.0,mobile,0.0,0.0,0.0,entertainment,debit,3051.0,0.0,1.0,,online,0.0,4.79,1.0,0
TXN0006003,82.1,18.0,mobile,0.0,0.0,1.0,electronics,credit,694.0,0.0,,,atm,1.0,9.17,1.0,0
TXN0006004,,10.0,mobile,0.0,0.0,2.0,travel,credit,420.0,0.0,1.0,4610.6643,atm,0.0,28.71,1.0,0
TXN0006005,21.27,11.0,desktop,0.0,0.0,,retail,debit,,0.0,1.0,,pos,0.0,18.5,1.0,0
TXN0006006,,14.0,,0.0,0.0,,retail,debit,5433.0,0.0,1.0,,pos,0.0,1.32,1.0,0
TXN0006007,65.22,15.0,mobile,0.0,0.0,0.0,electronics,debit,498.0,,1.0,,,0.0,,,0
TXN0006008,,12.0,desktop,0.0,0.0,1.0,,credit,488.0,,1.0,-0.4634,online,0.0,17.6,,0
TXN0006009,28.75,12.0,desktop,0.0,,0.0,travel,credit,,,1.0,-0.7936,online,0.0,8.87,1.0,0
TXN0006010,8.06,8.0,mobile,0.0,0.0,2.0,groceries,prepaid,3.0,0.0,1.0,-0.9424,online,0.0,1.36,1.0,0
TXN0006011,,15.0,,0.0,0.0,,groceries,prepaid,83.0,0.0,1.0,0.9003,pos,1.0,12.12,,0
TXN0006012,18.29,5.0,tablet,0.0,0.0,0.0,,virtual,,,1.0,-0.4846,atm,1.0,10.48,,0
TXN0006013,255.17,,desktop,,1.0,3.0,electronics,credit,311.0,0.0,1.0,0.4065,pos,0.0,9.61,1.0,0
TXN0006014,156.02,20.0,desktop,,,,entertainment,,474.0,,1.0,,pos,1.0,21.61,,0
TXN0006015,,6.0,desktop,0.0,0.0,0.0,electronics,credit,29.0,,1.0,-0.3033,,0.0,19.31,1.0,0
TXN0006016,231.43,12.0,mobile,1.0,0.0,0.0,entertainment,credit,,0.0,1.0,1.1102,,0.0,42.98,,0
TXN0006017,,9.0,mobile,1.0,0.0,,retail,debit,1203.0,0.0,,-0.6178,pos,0.0,25.3,,0
TXN0006018,16.61,8.0,mobile,0.0,,1.0,,debit,1277.0,,1.0,,online,0.0,62.35,1.0,0
TXN0006019,113.4,,tablet,0.0,0.0,,groceries,debit,1288.0,0.0,1.0,-0.5403,atm,0.0,,1.0,0
TXN0006020,65.77,18.0,,0.0,0.0,0.0,healthcare,prepaid,549.0,0.0,1.0,,online,0.0,4.43,1.0,0
TXN0006021,59.74,16.0,mobile,0.0,0.0,2.0,entertainment,credit,8.0,0.0,1.0,-0.697,online,1.0,6.91,1.0,0
TXN0006022,222.19,9.0,,0.0,0.0,2.0,travel,credit,974.0,,1.0,-0.8056,mobile_app,0.0,10.42,1.0,0
TXN0006023,29.26,19.0,mobile,0.0,0.0,0.0,retail,debit,1325.0,,1.0,-0.9341,online,0.0,,,0
TXN0006024,264.34,8.0,desktop,0.0,0.0,1.0,groceries,,577.0,0.0,,-0.4556,pos,0.0,2.89,1.0,0
TXN0006025,204.76,16.0,mobile,0.0,0.0,0.0,,debit,322.0,,1.0,-0.1622,pos,0.0,48.81,1.0,0
TXN0006026,103.75,22.0,mobile,0.0,,,,virtual,249.0,,1.0,,online,0.0,24.93,1.0,0
TXN0006027,18.22,10.0,mobile,0.0,0.0,0.0,retail,credit,1344.0,0.0,0.0,-0.4972,pos,1.0,63.78,,0
TXN0006028,3205.17,2.0,desktop,,,2.0,gambling,virtual,1.0,1.0,0.0,68.7965,online,0.0,,0.0,1
TXN0006029,97.05,12.0,desktop,0.0,0.0,,entertainment,debit,,,1.0,-0.4431,atm,,8.17,1.0,0
TXN0006030,219.63,12.0,tablet,0.0,0.0,0.0,travel,debit,416.0,0.0,1.0,1.1039,online,0.0,23.12,1.0,0
TXN0006031,19.31,16.0,,0.0,0.0,0.0,electronics,debit,,0.0,1.0,,pos,0.0,20.24,1.0,0
TXN0006032,72.62,7.0,desktop,0.0,1.0,,travel,debit,378.0,,1.0,,online,0.0,50.28,1.0,0
TXN0006033,,3.0,unknown,1.0,7.0,8.0,travel,credit,,0.0,0.0,,online,1.0,175.94,0.0,1
TXN0006034,18.5,13.0,mobile,0.0,0.0,,healthcare,credit,970.0,0.0,1.0,,online,1.0,19.55,1.0,0
TXN0006035,495.08,9.0,desktop,0.0,0.0,1.0,groceries,credit,1836.0,0.0,1.0,3.5194,online,1.0,17.02,,0
TXN0006036,19.56,14.0,mobile,1.0,0.0,,travel,credit,546.0,0.0,,-0.9357,pos,0.0,29.28,1.0,0
TXN0006037,,17.0,mobile,0.0,1.0,,entertainment,credit,4079.0,0.0,1.0,,online,0.0,4.66,1.0,0
TXN0006038,,7.0,mobile,0.0,1.0,0.0,entertainment,credit,332.0,1.0,1.0,1.5196,pos,1.0,,1.0,0
TXN0006039,140.88,12.0,mobile,,,1.0,groceries,debit,1690.0,,1.0,5.0363,pos,0.0,,,0
TXN0006040,,5.0,,1.0,2.0,,groceries,prepaid,9.0,,,0.4758,mobile_app,1.0,,0.0,1
TXN0006041,22.04,19.0,desktop,,0.0,0.0,retail,debit,,,1.0,-0.5191,online,1.0,,1.0,0
TXN0006042,77.32,18.0,desktop,0.0,0.0,2.0,retail,debit,381.0,0.0,1.0,-0.6673,online,1.0,171.39,1.0,0
TXN0006043,,1.0,unknown,0.0,1.0,8.0,entertainment,virtual,25.0,3.0,0.0,3.3846,mobile_app,0.0,58.0,0.0,1
TXN0006044,118.98,8.0,mobile,0.0,0.0,,healthcare,debit,,0.0,1.0,,online,0.0,,1.0,0
TXN0006045,3339.11,,mobile,1.0,,,electronics,,10.0,,,,online,,403.0,0.0,1
TXN0006046,,16.0,desktop,0.0,0.0,,travel,debit,,,1.0,,online,0.0,21.15,,0
TXN0006047,60.07,7.0,desktop,0.0,0.0,2.0,travel,credit,777.0,0.0,1.0,-0.4173,online,0.0,9.94,1.0,0
TXN0006048,,8.0,tablet,0.0,0.0,,electronics,credit,,0.0,1.0,-0.0003,online,0.0,4.66,,0
TXN0006049,195.92,,mobile,0.0,0.0,3.0,gambling,debit,1123.0,0.0,1.0,1.3778,online,0.0,,1.0,0
TXN0006050,,19.0,unknown,1.0,4.0,10.0,electronics,debit,21.0,0.0,0.0,,online,,,,1
TXN0006051,114.2,8.0,mobile,0.0,0.0,1.0,,credit,456.0,,1.0,,online,0.0,35.88,1.0,0
TXN0006052,86.93,7.0,desktop,0.0,0.0,1.0,retail,credit,,0.0,1.0,-0.8602,,1.0,0.95,,0
TXN0006053,12.27,,mobile,0.0,0.0,0.0,electronics,credit,368.0,0.0,1.0,-0.955,pos,0.0,55.59,1.0,0
TXN0006054,5.05,8.0,mobile,0.0,0.0,2.0,groceries,credit,1991.0,0.0,1.0,-0.9687,pos,1.0,67.64,1.0,0
